KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,TRAVTIME,CAR_USE,BLUEBOOK,TIF,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY,HOME_VAL_IMPUTED,EDUCATION_CODE,OCCUPATION_FREQ,CAR_TYPE_RISK,RISK_SCORE,CLAIM_RATIO,CAR_Minivan,CAR_Panel Truck,CAR_Pickup,CAR_Sports Car,CAR_Van,CAR_z_SUV,OCC_Clerical,OCC_Lawyer,OCC_Manager,OCC_Other,OCC_Professional,OCC_z_Blue Collar
0,72.0,0,16.0,63890.0,0,256797.0,1,0,41,0,9100.0,7,0,4448.0,3,0,0,917.0,6.0,1,1,False,3,0.10009708737864077,0.3460559796437659,0.8038167938931299,0.375,False,False,False,True,False,False,False,True,False,False,False,False
0,52.0,0,14.0,207687.0,0,510742.0,1,1,26,1,35160.0,1,0,0.0,0,0,0,0.0,16.0,0,1,False,3,0.26485436893203884,0.2637749120750293,0.7791324736225088,0.0,False,True,False,False,False,False,False,False,False,True,False,False
0,48.0,0,8.0,43075.0,0,175858.0,1,0,52,0,13970.0,4,0,5878.0,2,0,3,0.0,11.0,0,1,False,1,0.12203883495145632,0.2917100242802636,1.5875130072840793,0.4,False,False,False,False,False,True,False,False,True,False,False,False
0,40.0,0,9.0,5253.0,0,77463.0,0,0,23,1,23600.0,4,0,0.0,0,0,0,9162.0,1.0,1,1,False,1,0.26485436893203884,0.31281761716544326,0.393845285149633,0.0,False,False,True,False,False,False,False,False,False,True,False,False
0,49.0,0,9.0,90658.0,0,276028.0,0,0,7,1,12350.0,13,0,0.0,0,0,0,0.0,7.0,0,1,False,2,0.22213592233009707,0.1726698848867434,0.5518009654660231,0.0,True,False,False,False,False,False,False,False,False,False,False,True
0,62.0,0,15.0,37018.0,0,205669.0,0,0,60,0,5200.0,4,0,0.0,0,0,0,0.0,8.0,0,1,False,2,0.13650485436893203,0.3460559796437659,0.6038167938931298,0.0,False,False,False,True,False,False,False,False,False,False,True,False
0,45.0,0,13.0,32722.0,0,205669.0,1,0,49,0,4770.0,10,0,0.0,0,0,1,0.0,6.0,0,1,False,1,0.15436893203883495,0.3460559796437659,0.8038167938931299,0.0,False,False,False,True,False,False,True,False,False,False,False,False
0,32.0,3,8.0,53526.0,1,193566.0,0,0,43,0,7080.0,4,0,0.0,0,0,0,3829.0,11.0,1,1,False,2,0.15436893203883495,0.3460559796437659,0.6038167938931298,0.0,False,False,False,True,False,False,True,False,False,False,False,False
0,42.0,0,9.0,54178.0,0,176935.0,0,0,39,1,5700.0,11,0,0.0,0,0,1,0.0,8.0,0,0,False,1,0.22213592233009707,0.2917100242802636,0.6875130072840792,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,33.0,0,0.0,0.0,0,205669.0,0,0,31,0,4900.0,4,0,1992.0,2,0,1,0.0,10.0,0,1,False,1,0.26485436893203884,0.3460559796437659,0.8038167938931299,0.4,False,False,False,True,False,False,False,False,False,True,False,False
1,43.0,2,16.0,45348.0,0,198638.0,1,0,16,0,10330.0,1,0,0.0,0,0,1,0.0,1.0,0,1,False,1,0.15436893203883495,0.3460559796437659,0.8038167938931299,0.0,False,False,False,True,False,False,True,False,False,False,False,False
0,57.0,0,14.0,200772.0,0,465304.0,0,0,27,0,9270.0,1,0,0.0,0,0,0,4846.0,8.0,1,1,False,4,0.26485436893203884,0.2917100242802636,0.9875130072840791,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,22.0,0,11.0,36821.0,0,193948.0,0,0,23,0,29390.0,6,0,8502.0,2,0,0,0.0,20.0,0,1,False,3,0.26485436893203884,0.31281761716544326,0.793845285149633,0.2857142857142857,False,False,True,False,False,False,False,False,False,True,False,False
0,53.0,0,13.0,108744.0,0,333039.0,1,1,5,1,5430.0,1,1,3267.0,1,0,0,6409.0,8.0,1,1,False,3,0.26485436893203884,0.31281761716544326,0.793845285149633,0.5,False,False,True,False,False,False,False,False,False,True,False,False
1,43.0,2,13.0,45784.0,0,165388.0,1,1,79,1,14820.0,7,0,0.0,0,0,0,0.0,6.0,0,1,False,0,0.22213592233009707,0.1726698848867434,0.151800965466023,0.0,True,False,False,False,False,False,False,False,False,False,False,True
0,47.0,0,10.0,114507.0,0,205669.0,0,0,27,0,6200.0,7,0,900.0,1,0,1,0.0,18.0,0,1,False,3,0.10009708737864077,0.2917100242802636,1.1875130072840792,0.125,False,False,False,False,False,True,False,True,False,False,False,False
0,44.0,1,11.0,48374.0,0,215391.0,1,1,48,1,34640.0,1,0,0.0,0,0,0,3844.0,8.0,1,1,False,1,0.22213592233009707,0.2637749120750293,0.3791324736225088,0.0,False,True,False,False,False,False,False,False,False,False,False,True
0,50.0,0,11.0,53526.0,0,481028.0,0,1,12,1,8300.0,7,0,1161.0,2,0,8,0.0,20.0,0,1,False,4,0.26485436893203884,0.31281761716544326,4.193845285149632,0.25,False,False,True,False,False,False,False,False,False,True,False,False
0,48.0,0,13.0,70682.0,0,263905.0,1,0,25,1,13370.0,3,0,11976.0,2,0,5,0.0,1.0,0,1,False,1,0.22213592233009707,0.1726698848867434,2.3518009654660235,0.5,True,False,False,False,False,False,False,False,False,False,False,True
0,42.0,0,10.0,53526.0,0,51401.0,1,0,41,0,7340.0,1,0,0.0,0,0,0,0.0,9.0,0,1,False,0,0.26485436893203884,0.3460559796437659,0.2038167938931298,0.0,False,False,False,True,False,False,False,False,False,True,False,False
0,51.0,0,11.0,40862.0,0,205669.0,0,1,14,1,30800.0,14,0,3919.0,3,0,4,0.0,11.0,0,1,False,2,0.13650485436893203,0.2637749120750293,2.179132473622509,0.2,False,True,False,False,False,False,False,False,False,False,True,False
0,32.0,1,8.0,63720.0,1,205669.0,0,1,21,1,18010.0,3,1,39833.0,2,1,6,0.0,9.0,0,1,False,2,0.13650485436893203,0.2736156351791531,2.982084690553746,0.5,False,False,False,False,True,False,False,False,False,False,True,False
0,50.0,0,14.0,30795.0,0,174778.0,1,1,53,1,8920.0,6,1,0.0,0,0,0,0.0,1.0,0,0,False,1,0.15436893203883495,0.31281761716544326,0.293845285149633,0.0,False,False,True,False,False,False,True,False,False,False,False,False
0,52.0,0,12.0,188148.0,0,205669.0,0,0,19,0,6700.0,4,0,0.0,0,0,0,0.0,11.0,0,1,False,4,0.10009708737864077,0.3460559796437659,1.00381679389313,0.0,False,False,False,True,False,False,False,True,False,False,False,False
0,41.0,0,10.0,19816.0,0,142622.0,1,1,37,0,11590.0,6,0,0.0,0,0,0,0.0,5.0,0,0,False,0,0.15436893203883495,0.1726698848867434,0.051800965466023016,0.0,True,False,False,False,False,False,True,False,False,False,False,False
0,39.0,0,5.0,123064.0,0,306644.0,0,0,7,1,5400.0,1,0,0.0,0,0,2,0.0,10.0,0,0,False,1,0.22213592233009707,0.2917100242802636,1.087513007284079,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,27.0,0,8.0,53526.0,0,205669.0,0,0,35,1,24340.0,1,0,4599.0,1,0,2,2595.0,4.0,1,1,False,0,0.22213592233009707,0.31281761716544326,0.993845285149633,0.5,False,False,True,False,False,False,False,False,False,False,False,True
0,53.0,0,12.0,48587.0,0,205669.0,0,1,61,1,19300.0,6,0,4390.0,3,0,3,5951.0,6.0,1,1,False,1,0.22213592233009707,0.2736156351791531,1.5820846905537462,0.42857142857142855,False,False,False,False,True,False,False,False,False,False,False,True
0,48.0,0,10.0,27208.0,0,205669.0,0,0,64,0,10150.0,6,0,18535.0,1,0,3,0.0,7.0,0,1,False,1,0.26485436893203884,0.2917100242802636,1.5875130072840793,0.14285714285714285,False,False,False,False,False,True,False,False,False,True,False,False
0,52.0,0,13.0,152004.0,0,406183.0,1,0,29,0,6700.0,11,0,0.0,0,0,0,0.0,1.0,0,0,False,3,0.10009708737864077,0.2917100242802636,0.6875130072840792,0.0,False,False,False,False,False,True,False,True,False,False,False,False
0,38.0,0,10.0,106267.0,0,205669.0,0,1,37,0,14810.0,1,1,0.0,0,0,0,0.0,8.0,0,1,False,2,0.13650485436893203,0.1726698848867434,0.5518009654660231,0.0,True,False,False,False,False,False,False,False,False,False,True,False
0,53.0,0,14.0,47625.0,0,161743.0,1,1,53,0,15780.0,9,0,8386.0,1,0,4,0.0,6.0,0,1,False,0,0.22213592233009707,0.1726698848867434,1.7518009654660232,0.1,True,False,False,False,False,False,False,False,False,False,False,True
0,40.0,0,9.0,5253.0,0,77463.0,0,0,23,1,8140.0,18,0,0.0,0,0,3,0.0,1.0,0,1,False,1,0.26485436893203884,0.3460559796437659,1.60381679389313,0.0,False,False,False,True,False,False,False,False,False,True,False,False
0,49.0,0,7.0,173242.0,0,420092.0,1,0,40,0,6400.0,10,0,0.0,0,1,0,0.0,20.0,0,1,False,4,0.12203883495145632,0.2917100242802636,0.9875130072840791,0.0,False,False,False,False,False,True,False,False,True,False,False,False
0,59.0,0,0.0,0.0,0,205669.0,0,1,42,1,30430.0,6,0,1511.0,1,0,0,0.0,9.0,0,1,False,2,0.26485436893203884,0.2637749120750293,0.5791324736225089,0.14285714285714285,False,True,False,False,False,False,False,False,False,True,False,False
0,34.0,1,14.0,5017.0,0,205669.0,1,0,76,0,8220.0,4,0,0.0,0,0,1,0.0,9.0,0,0,False,1,0.26485436893203884,0.2917100242802636,0.6875130072840792,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,52.0,0,12.0,78609.0,0,281358.0,0,1,37,0,18910.0,1,1,0.0,0,0,0,0.0,11.0,0,0,False,2,0.13650485436893203,0.2736156351791531,0.4820846905537459,0.0,False,False,False,False,True,False,False,False,False,False,True,False
0,35.0,0,11.0,85430.0,0,205669.0,0,0,14,1,13540.0,1,0,8062.0,2,0,2,22134.0,1.0,1,1,False,2,0.22213592233009707,0.2917100242802636,1.3875130072840793,1.0,False,False,False,False,False,True,False,False,False,False,False,True
0,46.0,0,13.0,161372.0,0,205669.0,0,0,36,0,22240.0,6,0,6724.0,2,0,4,0.0,9.0,0,1,False,3,0.10009708737864077,0.2917100242802636,2.3875130072840793,0.2857142857142857,False,False,False,False,False,True,False,True,False,False,False,False
0,56.0,0,15.0,134166.0,0,324905.0,1,0,45,0,20520.0,6,0,0.0,0,0,0,0.0,12.0,0,1,False,3,0.12203883495145632,0.1726698848867434,0.751800965466023,0.0,True,False,False,False,False,False,False,False,True,False,False,False
0,48.0,0,11.0,81084.0,0,205669.0,0,0,42,0,27360.0,1,0,2860.0,1,0,4,60838.0,9.0,1,1,False,2,0.13650485436893203,0.3460559796437659,2.20381679389313,0.5,False,False,False,True,False,False,False,False,False,False,True,False
0,36.0,0,12.0,204373.0,0,205669.0,1,1,20,1,5100.0,6,0,3423.0,3,0,0,2705.0,20.0,1,1,False,4,0.26485436893203884,0.31281761716544326,0.993845285149633,0.42857142857142855,False,False,True,False,False,False,False,False,False,True,False,False
0,30.0,3,14.0,40889.0,0,147629.0,1,0,28,0,29990.0,3,0,0.0,0,0,0,0.0,1.0,0,0,False,1,0.15436893203883495,0.1726698848867434,0.25180096546602304,0.0,True,False,False,False,False,False,True,False,False,False,False,False
3,62.0,3,16.0,33995.0,0,136008.0,1,1,42,0,7700.0,4,1,8002.0,3,0,4,16840.0,1.0,1,1,False,0,0.22213592233009707,0.2917100242802636,1.7875130072840792,0.6,False,False,False,False,False,True,False,False,False,False,False,True
0,50.0,0,11.0,113845.0,0,205669.0,0,1,18,0,12880.0,1,1,0.0,0,0,1,0.0,1.0,0,1,False,1,0.15436893203883495,0.1726698848867434,0.751800965466023,0.0,True,False,False,False,False,False,True,False,False,False,False,False
0,55.0,0,10.0,39405.0,0,161357.0,1,1,28,1,10940.0,1,1,0.0,0,1,1,4423.0,14.0,1,1,False,3,0.26485436893203884,0.31281761716544326,1.1938452851496333,0.0,False,False,True,False,False,False,False,False,False,True,False,False
0,52.0,0,11.0,5109.0,0,205669.0,0,0,5,0,2010.0,6,0,0.0,0,0,0,0.0,3.0,0,0,False,1,0.26485436893203884,0.3460559796437659,0.30381679389312977,0.0,False,False,False,True,False,False,False,False,False,True,False,False
0,59.0,0,12.0,155410.0,0,422815.0,1,1,40,1,33330.0,7,1,4765.0,3,0,4,5363.0,10.0,1,1,False,2,0.12203883495145632,0.2637749120750293,2.179132473622509,0.375,False,True,False,False,False,False,False,False,True,False,False,False
0,33.0,3,7.0,53526.0,0,147326.0,1,0,38,0,22520.0,5,0,3075.0,1,0,6,0.0,1.0,0,1,False,0,0.22213592233009707,0.1726698848867434,2.5518009654660236,0.16666666666666666,True,False,False,False,False,False,False,False,False,False,False,True
0,46.0,0,13.0,57933.0,0,202659.0,0,0,7,0,16620.0,1,0,0.0,0,0,0,9893.0,8.0,1,1,False,3,0.10009708737864077,0.2917100242802636,0.7875130072840791,0.0,False,False,False,False,False,True,False,True,False,False,False,False
0,46.0,0,12.0,9537.0,0,113805.0,1,0,18,0,10760.0,1,0,5624.0,3,0,3,0.0,13.0,0,1,False,3,0.26485436893203884,0.1726698848867434,1.9518009654660233,1.5,True,False,False,False,False,False,False,False,False,True,False,False
0,24.0,1,12.0,94566.0,1,239142.0,0,0,34,0,3900.0,1,0,0.0,0,0,2,5495.0,16.0,1,1,False,3,0.26485436893203884,0.2917100242802636,1.5875130072840793,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,55.0,0,13.0,53526.0,0,315515.0,0,0,5,0,21270.0,6,0,2622.0,1,0,2,5386.0,20.0,1,1,False,4,0.26485436893203884,0.3460559796437659,1.80381679389313,0.14285714285714285,False,False,False,True,False,False,False,False,False,True,False,False
0,48.0,0,11.0,26875.0,0,205669.0,0,1,18,1,10450.0,1,0,3830.0,1,0,8,4194.0,6.0,1,1,False,1,0.15436893203883495,0.31281761716544326,3.593845285149633,0.5,False,False,True,False,False,False,True,False,False,False,False,False
1,42.0,3,11.0,99269.0,1,306012.0,0,1,34,1,25910.0,7,1,45894.0,2,1,1,5061.0,10.0,1,1,False,2,0.13650485436893203,0.2637749120750293,0.9791324736225088,0.25,False,True,False,False,False,False,False,False,False,False,True,False
0,50.0,0,11.0,102262.0,0,205669.0,0,1,39,1,16730.0,14,1,0.0,0,0,0,0.0,8.0,0,0,False,1,0.22213592233009707,0.2736156351791531,0.28208469055374596,0.0,False,False,False,False,True,False,False,False,False,False,False,True
0,33.0,1,10.0,39584.0,1,205669.0,0,0,40,1,10260.0,14,0,0.0,0,0,0,0.0,4.0,0,1,False,2,0.22213592233009707,0.2917100242802636,0.5875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,56.0,0,12.0,95259.0,0,320094.0,1,0,25,1,11030.0,4,0,0.0,0,0,0,0.0,1.0,0,1,False,2,0.22213592233009707,0.1726698848867434,0.5518009654660231,0.0,True,False,False,False,False,False,False,False,False,False,False,True
0,49.0,0,8.0,76399.0,0,225768.0,1,1,44,1,14040.0,7,0,32239.0,2,1,5,0.0,1.0,0,1,False,1,0.22213592233009707,0.1726698848867434,2.3518009654660235,0.25,True,False,False,False,False,False,False,False,False,False,False,True
0,53.0,0,2.0,13753.0,0,205669.0,0,0,49,0,2880.0,4,0,0.0,0,0,1,0.0,8.0,0,0,False,0,0.26485436893203884,0.3460559796437659,0.5038167938931298,0.0,False,False,False,True,False,False,False,False,False,True,False,False
0,52.0,0,14.0,57134.0,0,205669.0,1,1,41,1,8430.0,4,1,0.0,0,0,2,0.0,8.0,0,1,False,1,0.13650485436893203,0.31281761716544326,1.193845285149633,0.0,False,False,True,False,False,False,False,False,False,False,True,False
0,60.0,0,11.0,53526.0,0,290875.0,0,1,44,1,22780.0,4,1,8400.0,1,0,0,5190.0,22.0,1,1,False,3,0.26485436893203884,0.2637749120750293,0.7791324736225088,0.2,False,True,False,False,False,False,False,False,False,True,False,False
0,49.0,0,9.0,60368.0,0,170643.0,1,1,16,0,6400.0,4,0,0.0,0,0,0,0.0,4.0,0,1,False,2,0.12203883495145632,0.31281761716544326,0.593845285149633,0.0,False,False,True,False,False,False,False,False,True,False,False,False
0,21.0,1,8.0,18483.0,1,205669.0,0,0,20,0,8150.0,1,0,7781.0,2,0,3,3038.0,1.0,1,1,False,1,0.15436893203883495,0.3460559796437659,1.60381679389313,1.0,False,False,False,True,False,False,True,False,False,False,False,False
0,50.0,0,9.0,58628.0,0,205669.0,0,1,14,0,12360.0,1,1,0.0,0,0,0,1030.0,15.0,1,1,False,3,0.10009708737864077,0.1726698848867434,0.751800965466023,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,30.0,4,14.0,53140.0,0,205669.0,1,0,16,0,6810.0,9,0,36267.0,1,0,0,0.0,13.0,0,1,False,2,0.15436893203883495,0.2917100242802636,0.5875130072840791,0.1,False,False,False,False,False,True,True,False,False,False,False,False
0,36.0,2,14.0,80765.0,0,191252.0,1,1,29,0,13840.0,3,1,0.0,0,0,1,0.0,9.0,0,1,False,3,0.10009708737864077,0.1726698848867434,1.1518009654660233,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,30.0,0,12.0,80872.0,0,285859.0,1,1,27,0,29580.0,10,1,0.0,0,0,0,0.0,7.0,0,0,False,2,0.13650485436893203,0.1726698848867434,0.45180096546602305,0.0,True,False,False,False,False,False,False,False,False,False,True,False
0,53.0,0,0.0,0.0,0,105085.0,1,1,31,0,6800.0,11,1,0.0,0,0,0,0.0,14.0,0,1,False,3,0.26485436893203884,0.31281761716544326,0.793845285149633,0.0,False,False,True,False,False,False,False,False,False,True,False,False
0,49.0,0,2.0,81280.0,0,241420.0,1,1,24,0,14530.0,1,0,0.0,0,0,0,0.0,6.0,0,1,False,2,0.13650485436893203,0.1726698848867434,0.5518009654660231,0.0,True,False,False,False,False,False,False,False,False,False,True,False
0,62.0,0,15.0,39953.0,0,181434.0,1,1,5,0,14740.0,1,1,8006.0,2,0,0,0.0,1.0,0,1,False,4,0.26485436893203884,0.2917100242802636,0.9875130072840791,1.0,False,False,False,False,False,True,False,False,False,True,False,False
1,38.0,2,13.0,38317.0,0,125157.0,1,0,44,0,1500.0,1,0,2896.0,1,0,8,0.0,8.0,0,1,False,4,0.26485436893203884,0.3460559796437659,4.20381679389313,0.5,False,False,False,True,False,False,False,False,False,True,False,False
0,59.0,0,11.0,8213.0,0,205669.0,0,0,61,0,8840.0,6,0,2479.0,3,0,6,5109.0,5.0,1,1,False,1,0.26485436893203884,0.2917100242802636,2.7875130072840797,0.42857142857142855,False,False,False,False,False,True,False,False,False,True,False,False
0,53.0,0,11.0,70026.0,0,205669.0,0,0,39,0,18780.0,10,0,0.0,0,0,0,0.0,11.0,0,1,False,3,0.10009708737864077,0.31281761716544326,0.793845285149633,0.0,False,False,True,False,False,False,False,True,False,False,False,False
0,46.0,0,13.0,49838.0,0,159152.0,1,1,15,0,11080.0,6,1,0.0,0,0,0,0.0,9.0,0,1,False,1,0.15436893203883495,0.1726698848867434,0.351800965466023,0.0,True,False,False,False,False,False,True,False,False,False,False,False
0,30.0,3,11.0,75891.0,0,222952.0,1,1,33,1,4500.0,4,0,3919.0,1,0,1,2424.0,20.0,1,1,False,3,0.26485436893203884,0.31281761716544326,1.1938452851496333,0.2,False,False,True,False,False,False,False,False,False,True,False,False
2,42.0,2,17.0,69465.0,0,200108.0,1,1,35,1,15770.0,1,1,0.0,0,0,0,0.0,6.0,0,0,False,2,0.22213592233009707,0.1726698848867434,0.45180096546602305,0.0,True,False,False,False,False,False,False,False,False,False,False,True
0,49.0,0,8.0,53526.0,0,205669.0,0,1,26,0,12910.0,4,0,0.0,0,0,0,0.0,17.0,0,1,False,3,0.10009708737864077,0.1726698848867434,0.751800965466023,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,57.0,0,11.0,104257.0,0,205669.0,1,0,32,0,7650.0,4,0,0.0,0,1,0,0.0,8.0,0,1,False,4,0.26485436893203884,0.2917100242802636,0.9875130072840791,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,46.0,0,0.0,0.0,0,205669.0,0,0,23,1,10080.0,1,0,0.0,0,0,0,0.0,10.0,0,0,False,1,0.26485436893203884,0.2917100242802636,0.2875130072840791,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,43.0,4,11.0,69651.0,0,272225.0,1,1,50,1,19210.0,10,1,0.0,0,0,0,0.0,7.0,0,1,False,1,0.22213592233009707,0.2736156351791531,0.38208469055374594,0.0,False,False,False,False,True,False,False,False,False,False,False,True
0,50.0,0,12.0,92237.0,0,205669.0,0,1,56,1,15720.0,13,1,0.0,0,0,3,0.0,11.0,0,0,False,2,0.22213592233009707,0.1726698848867434,1.6518009654660233,0.0,True,False,False,False,False,False,False,False,False,False,False,True
1,42.0,1,9.0,61995.0,1,205669.0,0,0,52,0,36080.0,1,0,0.0,0,0,3,27496.0,8.0,1,1,False,2,0.13650485436893203,0.1726698848867434,1.7518009654660234,0.0,True,False,False,False,False,False,False,False,False,False,True,False
0,42.0,0,7.0,178453.0,0,450858.0,1,0,29,0,24790.0,6,0,0.0,0,0,1,0.0,17.0,0,1,False,3,0.10009708737864077,0.2917100242802636,1.1875130072840792,0.0,False,False,False,False,False,True,False,True,False,False,False,False
0,48.0,0,8.0,134140.0,0,205669.0,0,1,34,1,30240.0,1,0,7478.0,2,0,6,0.0,13.0,0,1,False,4,0.12203883495145632,0.2637749120750293,3.379132473622509,1.0,False,True,False,False,False,False,False,False,True,False,False,False
1,38.0,2,11.0,22938.0,1,205669.0,0,0,38,0,14170.0,4,0,9785.0,2,0,0,5862.0,1.0,1,0,False,1,0.15436893203883495,0.2917100242802636,0.2875130072840791,0.4,False,False,False,False,False,True,True,False,False,False,False,False
0,53.0,0,13.0,53526.0,0,499433.0,1,1,26,0,14610.0,6,0,0.0,0,0,0,0.0,5.0,0,1,False,4,0.26485436893203884,0.1726698848867434,0.951800965466023,0.0,True,False,False,False,False,False,False,False,False,True,False,False
0,56.0,0,9.0,29401.0,0,195993.0,1,0,43,0,18350.0,14,0,0.0,0,0,0,0.0,6.0,0,0,False,1,0.15436893203883495,0.2917100242802636,0.2875130072840791,0.0,False,False,False,False,False,True,True,False,False,False,False,False
0,51.0,0,4.0,72453.0,0,205669.0,0,0,52,0,13850.0,1,0,2847.0,4,0,7,0.0,15.0,0,1,False,4,0.26485436893203884,0.2917100242802636,3.7875130072840792,2.0,False,False,False,False,False,True,False,False,False,True,False,False
0,43.0,0,10.0,53526.0,0,205669.0,0,0,50,0,14080.0,4,0,0.0,0,0,0,0.0,1.0,0,0,False,0,0.15436893203883495,0.1726698848867434,0.051800965466023016,0.0,True,False,False,False,False,False,True,False,False,False,False,False
0,52.0,0,10.0,47417.0,0,229556.0,0,1,61,0,8840.0,10,0,0.0,0,0,0,0.0,13.0,0,1,False,3,0.10009708737864077,0.1726698848867434,0.751800965466023,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,42.0,0,12.0,91845.0,0,261848.0,1,0,41,0,33490.0,11,0,0.0,0,0,0,0.0,19.0,0,1,False,3,0.13650485436893203,0.2917100242802636,0.7875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,True,False
0,32.0,0,10.0,16118.0,0,205669.0,0,0,44,0,6380.0,1,0,7223.0,1,0,4,3960.0,1.0,1,1,False,0,0.22213592233009707,0.2917100242802636,1.7875130072840792,0.5,False,False,False,False,False,True,False,False,False,False,False,True
0,42.0,0,13.0,172119.0,0,429985.0,1,1,26,1,7580.0,16,0,0.0,0,0,0,0.0,12.0,0,1,False,4,0.12203883495145632,0.31281761716544326,0.993845285149633,0.0,False,False,True,False,False,False,False,False,True,False,False,False
